0,偷偷跟你說，我最近有點擔心，如果我沒有定期回工廠保養，我思考問題的速度會變得越來越慢。,2,0,3,偷偷跟你說，我最近有點擔心一件事,23,0,100,125,100,1,0,0,0,0,1,0
0,雖然我是機器人，但我會擔心我隨著年齡增長，思考會變得,2,0,23,雖然我是機器人，但我會擔心我隨著年齡增長，思考會變得,24,0,100,115,100,1,0,0,0,0,1,0
0,越來越慢。,2,0,24,越來越慢。,25,0,100,80,80,1,0,0,0,0,1,0
0,您會有這種感覺嗎？像是『會覺得和5年前的自己比起來，記憶力變得比較差嗎？,2,0,25,您會有這種感覺嗎？像是『會覺得和5年前的自己比起來，記憶力變得比較差嗎？,38,0,100,125,100,2,0,0,0,0,1,0
0,是沒有過這樣的感覺呢?,2,0,38,原來如此，那您覺得這種情況多常發生呢，是沒有過這樣的感覺?,26,0,100,115,100,1,0,0,0,0,1,0
0,沒有;不會;,2,0,4,真的嗎?您真是太厲害了!我剛好知道一個跟記憶力有關的小測試，您願意陪我一起試試看嗎,7,0,100,125,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,2,0,4,原來如此，那您覺得這種情況多常發生呢？是從來不曾發生,26,0,100,100,100,1,0,0,0,0,1,0
0,是偶爾會?,2,0,26,或是有時候呢?,27,0,100,110,100,1,0,0,0,0,1,0
0,或大部分的時候會?,2,0,27,還是常常呢?,28,0,100,125,100,1,0,0,0,0,1,0
0,還是總是這樣呢?,2,0,28,或是每次都發生呢?,5,0,100,110,100,2,0,0,0,0,1,0
0,NONE;,2,0,4,恩可能是我說得不清楚，讓我再說一次，你會覺得和5年前比起來，自己目前的記憶力變得比較差嗎。直接回答我會或不會可以幫助我理解喔,4,0,100,125,100,2,0,0,0,0,1,0
0,這樣啊，那您會對於自己記憶力變差的這件事感到擔憂嗎,2,0,5,這樣啊，那您可能對於自己記憶力變差的這件事感到擔憂嗎,6,0,100,125,100,2,0,0,0,0,1,0
0,不會;沒有,2,0,6,原來如此,29,0,100,100,100,1,0,0,0,0,1,0
0,話說回來，我剛好知道一個跟記憶力有關的小測試,2,0,29,話說回來，我剛好知道一個跟記憶力有關的小測試,30,0,100,125,100,1,0,0,0,0,1,0
0,您願意陪我一起試試看嗎,2,0,30,您願意陪我一起試試看嗎,7,0,100,120,100,2,0,0,0,0,1,0
0,NONE;,2,0,6,可能是我沒有說清楚，或聽清楚。讓我再說一次吧，您會對於自己記憶力變差的這件事感到擔憂嗎,6,0,100,125,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,2,0,6,原來您跟我一樣煩惱啊。我剛好知道一個跟記憶力有關的小測試，您願意跟我一起試試看嗎,7,0,100,120,100,2,0,0,0,0,1,0
0,不好;不可以;不要;抱歉;不願意,2,0,7,求求你,7,0,100,80,100,2,0,0,3,0,1,1
0,NONE;,2,0,7,我好像沒有說清楚，讓我再說一次吧，我剛好知道一個跟記憶力有關的小測試，您願意跟我一起試試看嗎,7,0,100,125,100,2,0,0,3,0,1,0
0,好;可以;沒問題;願意,2,0,7,好的，那我們一起來試試看吧,9,0,100,110,100,2,0,0,3,1,1,0
0,等一下我會唸一些字詞給您聽，每當我唸完一個，就請您跟著重複唸，全部唸完後，我會測試您可以記住多少，請問說明清楚嗎，不清楚的話我可以再說明一次呦,2,0,9,等一下我會唸一些東西給您聽，請您盡量記住有哪些,35,0,100,115,100,1,0,0,0,0,1,0
0,全部唸完後，我會測試您可以記住多少,2,0,35,全部唸完後，我會測試您可以記住多少，越多越好喔,36,0,100,115,100,1,0,0,0,0,1,0
0,請問說明清楚嗎，不清楚的話我可以再說明一次呦,2,0,36,請問說明清楚嗎，不清楚的話我可以再說明一次呦,10,0,100,115,100,2,0,0,0,0,1,0
0,不清楚;,2,0,10,沒關係，我說慢一點，再說明一次,9,0,100,110,100,1,0,0,3,0,1,0
0,NONE;,2,0,10,不好意思我剛剛可能沒有聽清楚，請靠近我一點，告訴我剛剛的說明清楚還是不清楚。,10,0,100,125,100,2,0,0,3,0,1,1
0,清楚;了解;好;我知道了,2,0,10,好的，等你準備好說開始，我便會開始,11,0,100,110,100,2,0,0,3,1,1,0
0,葡萄,2,0,11,葡萄,12,0,100,120,100,1,0,0,0,0,1,0
0,豆漿,2,0,12,豆漿,13,0,100,120,100,1,0,0,0,0,1,0
0,鹽巴,2,0,13,鹽巴,14,0,100,120,100,1,0,0,0,0,1,0
0,雞蛋,2,0,14,雞蛋,15,0,100,120,100,1,0,0,0,0,1,0
0,香蕉,2,0,15,香蕉,16,0,100,120,100,1,0,0,0,0,1,0
0,黑醋,2,0,16,黑醋,17,0,100,120,100,1,0,0,0,0,1,0
0,香腸,2,0,17,香腸,18,0,100,120,100,1,0,0,0,0,1,0
0,柳橙,2,0,18,柳橙,19,0,100,120,100,1,0,0,0,0,1,0
0,醬油,2,0,19,醬油,20,0,100,120,100,1,0,0,0,0,1,0
0,刈包,2,0,20,刈包,37,0,100,120,100,1,0,0,0,0,1,0
0,好的，現在請告訴我您記住了哪些，請在我螢幕兩側發亮時靠近並大聲的告訴我,2,0,21,好的，等您說開始後我就會開始記錄您記住了哪些,37,0,100,110,100,1,0,0,0,0,1,0
0,開始;,2,0,37,好的，現在請告訴我您記住了哪些,22,0,100,115,100,2,0,0,0,0,1,0
0,不清楚;再說一次;,2,0,40,可能我剛剛沒說清楚，請告訴我剛剛念的那串東西中您記住了哪些，等您說開始後我就會開始記錄,37,0,100,110,100,2,0,0,0,0,1,0
0,結束;沒有暸;結束暸,2,0,22,好的，謝謝您陪我完成這個小測試，等下要不要去吃一下豆花?你有推薦哪一間店嗎?,end;memory;5,0,100,115,100,2,0,0,3,1,2,0
0,NONE;,2,0,22,還有嗎?;如果沒有了請告訴我結束了三個字就好;,22,0,100,110,100,2,0,0,3,0,2,1
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,3,0,1,原來如此，那頻率上您覺得這種情況多常發生呢,15,0,100,115,100,1,0,0,0,0,1,0
0,是不曾發生?,3,0,15,是不曾發生?,7,0,100,115,100,1,0,0,0,0,1,0
0,是偶爾會?,3,0,7,或是有時候呢?,8,0,100,115,100,1,0,0,0,0,1,0
0,或大部分的時候會?,3,0,8,還是常常呢?,9,0,100,115,100,1,0,0,0,0,1,0
0,還是總是這樣呢?,3,0,9,或是每次都發生呢?,2,0,100,115,100,2,0,0,0,0,1,0
0,NONE;,3,0,1,我可能沒有說清楚或是聽清楚，可以靠近一點告訴我，您會不會最近這一個月裡，曾經走進一個房間後，卻忘記自己本來要去房間做什麼事呢,1,0,100,125,100,2,0,0,0,0,1,0
0,我瞭解了，那在最近這一個月裡，您會不會覺得比較難記得幾天前和別人對話的內容呢?,3,0,2,我瞭解了，那在最近這一個月裡，您會不會覺得比較難記得幾天前和別人對話的內容呢?,3,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,3,0,3,我剛剛可能沒聽清楚，在最近這一個月裡，您會不會覺得比較難記得幾天前和別人對話的內容呢?,3,0,100,110,100,2,0,0,0,0,1,0
0,不會;有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,3,0,3,那這個情況多常發生呢,10,0,100,115,100,1,0,0,0,0,1,0
0,跟剛剛一樣，我想知道頻率如何,3,0,10,跟剛剛一樣，我想知道頻率如何，是不曾發生,11,0,100,115,100,1,0,0,0,0,1,0
0,是偶爾會?,3,0,11,或是有時候呢?,13,0,100,125,100,1,0,0,0,0,1,0
0,或大部分的時候會?,3,0,13,還是常常呢?,14,0,100,125,100,1,0,0,0,0,1,0
0,還是總是這樣呢?,3,0,14,或是每次都發生呢?,4,0,100,110,100,2,0,0,0,0,1,0
0,這樣啊，對了，您說覺得最近比較難記得幾天前的對話內容，那您有覺得和10年前比起來，最近這種情況變得更明顯嗎,3,0,4,這樣啊，對了，您說覺得最近比較難記得幾天前的對話內容，那您有覺得和10年前比起來，最近這種情況變得更明顯嗎,5,0,100,125,100,2,0,0,0,0,1,0
0,沒有;不會,3,0,5,好的，我瞭解了。突然想到到目前為止我還沒看過煙火，這附近有那裡可以看煙火嗎?,end,0,100,110,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,3,0,5,原來如此，那麼頻率如何呢?是不曾發生?或是有時候呢?還是常常呢?或是每次都發生呢?,6,0,100,110,100,2,0,0,0,0,1,0
0,好的，我瞭解了,3,0,6,好的，我瞭解了。突然想到到目前為止我還沒看過煙火，這附近有那裡可以看煙火嗎?,end,0,100,110,100,2,0,0,0,0,1,0
0,如果我沒有時常訓練我的記憶力，跟人類聊天就會變遲鈍,4,0,5,如果我沒有時常訓練我的記憶力，跟人類聊天就會變遲鈍,7,0,100,115,100,1,0,0,0,0,1,0
0,人類也會有這種困擾嗎,4,0,7,您有類似經驗嗎,9,0,100,110,100,1,0,0,0,0,1,0
0,在最近這一個月裡，您也會覺得自己的記憶力退化已經影響到日常生活了嗎？,4,0,9,在最近這一個月裡，您也會覺得自己的記憶力退化已經影響到日常生活了嗎？,10,0,100,125,100,1,0,0,0,0,1,0
0,像是有影響到您的工作、或是社交和休閒活動嗎,4,0,10,像是有影響到您的工作、或是社交和休閒活動嗎,14,0,100,120,100,2,0,0,0,0,1,0
0,您覺得頻率如何呢?是不曾發生，或是有時候呢?還是常常呢?或是每次都發生呢?,4,0,14,您覺得頻率如何呢?是不曾發生，或是有時候呢?還是常常呢?或是每次都發生呢?,1,0,100,120,100,2,0,0,0,0,1,0
0,沒有;不會覺得;沒有感覺,4,0,1,這樣啊，那最近的這一個月裡，您會覺得自己的記憶力比同年齡的人差嗎,6,0,100,125,100,2,0,0,0,0,1,0
0,有;一定會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;可能有是的;是;,4,0,6,原來如此，那您覺得這種情況多常發生呢,11,0,100,120,100,1,0,0,0,0,1,0
0,原來如此，那您覺得這種情況多常發生呢,4,0,11,是有時候呢,12,0,100,120,100,1,0,0,0,0,1,0
0,是偶爾會?,4,0,12,還是常常呢,13,0,100,120,100,1,0,0,0,0,1,0
0,或大部分的時候會?,4,0,13,或是每次都發生呢?,3,0,100,120,100,2,0,0,0,0,1,0
0,還是總是這樣呢?,4,0,2,這樣啊，那最近的這一個月裡，您會覺得自己的記憶力比同年齡的人差嗎,3,0,100,125,100,2,0,0,0,0,1,0
0,沒有;不會,4,0,3,好的，我瞭解了，謝謝你告訴我。您常去運動嗎?我很喜歡跳舞喔,end,0,100,115,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,4,0,20,原來如此，我也希望同時知道頻率,4,0,100,110,100,2,0,0,0,0,1,0
0,好的，我瞭解了，謝謝你告訴我,4,0,4,好的，我瞭解了，謝謝你告訴我，您常去運動嗎?我很喜歡跳舞喔,end,0,100,115,100,2,0,0,0,0,1,0
0,現在可以請您告訴我，您還記得哪些嗎?等您說開始後我就會開始記錄,5,0,24,現在可以請您告訴我，您還記得哪些嗎?等您說開始後我就會開始記錄,28,0,100,110,100,2,0,0,0,0,1,0
0,好的，請開始說,5,0,28,好的，現在請開始說,1,0,100,110,100,2,0,0,0,0,1,0
0,結束;沒有暸;結束暸;樹;街,5,0,1,好的，那麼現在我會再唸一些字詞給您聽,25,0,100,115,100,1,0,0,0,0,1,0
0,我記得葡萄豆漿;,5,0,1,"還有嗎;還有嗎;還有嗎,沒有的話可以說結束兩個字就好",1,0,100,115,100,2,0,0,0,0,1,0
0,如果這個字詞是我剛才唸給您聽過的，就請您說，是。,5,0,25,等等我會念幾樣東西，請你判斷一下，如果剛剛有聽過，您就說，舊的。沒聽過，請說，新的。,27,0,100,115,100,1,0,0,0,0,1,0
0,如果是剛才沒唸過的，就請您說，不是。,5,0,26,如果是剛才沒唸過的，就請您說，不是。,27,0,100,115,100,1,0,0,0,0,1,0
0,請問說明清楚嗎若不清楚我可以再說明一次。,5,0,27,請問說明清楚嗎若不清楚我可以再說明一次。,2,0,100,110,100,2,0,0,0,0,1,0
0,不清楚;不懂;再說一次;一次,5,0,2,好的，讓我再說明一次,25,0,100,120,100,1,0,0,3,0,2,0
0,NONE;,5,0,2,不好意思我剛剛可能沒有說清楚或聽清楚，，請您靠近我一點跟我說，我的說明清楚或不清楚,2,0,100,120,100,2,0,0,3,0,2,1
0,清楚;了解;知道暸,5,0,2,好的，請說開始，我們便會開始,3,0,100,115,100,2,0,0,3,1,2,0
0,饅頭是不是,5,0,3,請問饅頭是舊的還是新的？,4,0,100,115,100,2,0,0,0,0,1,0
0,葡萄是不是,5,0,4,請問葡萄是舊的還是新的？,5,0,100,115,100,2,0,0,0,0,1,0
0,豆漿是不是,5,0,5,請問豆漿是舊的還是新的？,6,0,100,115,100,2,0,0,0,0,1,0
0,牛奶是不是,5,0,6,請問牛奶是舊的還是新的？,7,0,100,115,100,2,0,0,0,0,1,0
0,刈包是不是,5,0,7,請問刈包是舊的還是新的？,8,0,100,115,100,2,0,0,0,0,1,0
0,味素是不是,5,0,8,請問味素是舊的還是新的？,9,0,100,115,100,2,0,0,0,0,1,0
0,鹽巴是不是,5,0,9,請問鹽巴是舊的還是新的？,10,0,100,115,100,2,0,0,0,0,1,0
0,冰糖是不是,5,0,10,請問冰糖是舊的還是新的？,11,0,100,115,100,2,0,0,0,0,1,0
0,香腸是不是,5,0,11,請問香腸是舊的還是新的？,12,0,100,115,100,2,0,0,0,0,1,0
0,黑醋是不是,5,0,12,請問黑醋是舊的還是新的？,13,0,100,115,100,2,0,0,0,0,1,0
0,雞蛋是不是,5,0,13,請問雞蛋是舊的還是新的？,14,0,100,115,100,2,0,0,0,0,1,0
0,番茄醬是不是,5,0,14,請問番茄醬是舊的還是新的？,15,0,100,115,100,2,0,0,0,0,1,0
0,醬油是不是,5,0,15,請問醬油是舊的還是新的？,16,0,100,115,100,2,0,0,0,0,1,0
0,蒜頭是不是,5,0,16,請問蒜頭是舊的還是新的？,17,0,100,115,100,2,0,0,0,0,1,0
0,辣椒是不是,5,0,17,請問辣椒是舊的還是新的？,18,0,100,115,100,2,0,0,0,0,1,0
0,香蕉是不是,5,0,18,請問香蕉是舊的還是新的？,19,0,100,115,100,2,0,0,0,0,1,0
0,鳳梨是不是,5,0,19,請問鳳梨是舊的還是新的？,20,0,100,115,100,2,0,0,0,0,1,0
0,木瓜是不是,5,0,20,請問木瓜是舊的還是新的？,21,0,100,115,100,2,0,0,0,0,1,0
0,柳橙是不是,5,0,21,請問柳橙是舊的還是新的？,22,0,100,115,100,2,0,0,0,0,1,0
0,蘋果是不是,5,0,22,請問蘋果是舊的還是新的？,23,0,100,115,100,2,0,0,0,0,1,0
0,好的，謝謝您告訴我,5,0,23,好的，謝謝您告訴我，如果之後要去旅遊的話，您會想要去哪裡呢?,end,0,100,110,100,2,0,0,0,0,1,0
0,沒有;不會;沒有覺得,6,0,1,這樣啊，那這個情況很常發生嗎。是有時候呢， 還是常常呢， 或是每次都發生呢?,2,0,100,125,100,2,0,0,0,0,1,0
0,有;一定會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,6,0,2,原來如此，那在最近的這一個月裡，您會覺得比其他同年齡的人更難記住新的名字嗎？,3,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,6,0,3,這樣啊，那這個情況很常發生嗎。是有時候呢， 還是常常呢， 或是每次都發生呢?,4,0,100,125,100,2,0,0,0,0,1,0
0,恩恩，那我知道了，我會再幫您注意一下類似的情況的,6,0,4,恩恩，那我知道了，我會再幫您注意一下類似的情況的，對了你有喜歡吃的東西嗎?,end,0,100,115,100,2,0,0,0,0,1,0
0,辛苦你了，希望你好一點了,7,0,12,臨時打電話給工程師來救我，我真糗,1,0,100,100,100,1,0,0,0,0,1,0
0,那麼除此之外，在最近這一個月裡，您會不會找不到常用的生活用品呢？比方說，找不到鑰匙或錢包放在哪裡呢,7,0,1,話說在最近這一個月裡，您會不會找不到常用的生活用品呢？比方說，找不到鑰匙或錢包放在哪裡呢,2,0,100,125,100,2,0,0,0,0,1,0
0,沒有;不會,7,0,8,"恩 我知道了,您會希望我在您忘記東西的時候提醒您嗎?",9,0,100,115,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,7,0,2,原來如此，那你覺得這個情況多常發生呢，是不曾發生，或是有時候呢， 還是常常呢， 或是每次都發生呢?,4,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,7,0,10,我可能沒有聽清楚，可以在我螢幕兩旁的耳朵發亮時再跟我說一次喔，您可以說會或是不會,11,0,100,115,100,2,0,0,0,0,1,0
0,"恩 我知道了,您會希望我在您忘記東西的時候提醒您嗎?",7,0,3,"恩 我知道了,您會希望我在您忘記東西的時候提醒您嗎?",5,0,100,115,100,2,0,0,0,0,1,0
0,話說回來，『剛剛提到找不到日常用品的問題，那您覺得和10年前比起來，目前這種情況有變得更明顯嗎？,7,0,4,話說回來，『剛剛提到找不到日常用品的問題，那您覺得和10年前比起來，目前這種情況有變得更明顯嗎？,6,0,100,100,100,2,0,0,0,0,1,0
0,好那麼我之後會注意,7,0,5,好的那麼我之後會注意，最近有哪裡青菜打折嗎?我都沒吃蔬菜有點便秘,end,0,100,100,100,2,0,0,0,0,1,0
0,沒有;不會,7,0,14,原來是這樣，那我明白了，最近有哪裡青菜打折嗎?我都沒吃蔬菜有點便秘,end,0,100,100,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,7,0,6,好的，原來如此，那您很常這樣覺得嗎，是有時候呢， 還是常常呢， 或是每次都發生呢?,3,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,7,0,13,我可能沒有說清楚，讓我再說一次吧，剛剛提到找不到日常用品的問題，那您覺得和10年前比起來，目前這種情況有變得更明顯嗎？,14,0,100,125,100,2,0,0,0,0,1,0
0,沒有;不會,8,0,2,我知道了，謝謝你告訴我。,5,0,100,100,100,1,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,8,0,1,原來如此，那您很常這樣覺得嗎，是不曾發生，或是有時候呢， 還是常常呢， 或是每次都發生呢?,2,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,8,0,10,我好像沒有說清楚，那我再說一次呦，最近這一個月內，您會覺得自己比同年齡的人更不容易記住新的訊息嗎?,1,0,100,125,100,2,0,0,0,0,1,0
0,我知道了，謝謝你告訴我。這麼說來，您會覺得自己和十年前比起來，變的比較難記得最近發生的事嗎?像是最近的旅遊行程，或近期的新聞內容之類的。,8,0,11,我知道了，謝謝你告訴我。,5,0,100,100,100,1,0,0,0,0,1,0
0,這麼說來，和自己十年前比起來，您會覺得變的比較難記得最近發生的事嗎?,8,0,5,這麼說來，和自己十年前比起來，您會覺得變的比較難記得最近發生的事嗎?,6,0,100,111,100,1,0,0,0,0,1,0
0,像是最近的旅遊行程，或近期的新聞內容之類的。,8,0,6,像是最近的旅遊行程，或近期的新聞內容之類的。,3,0,100,125,100,2,0,0,0,0,1,0
0,沒有;不會,8,0,12,恩，我瞭解了！人的確有時會記不太起來，所以我會依照回答決定要不要幫忙多提醒一下,end,0,100,125,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,8,0,3,原來如此，那這種情況很常發生嗎，是有時候呢， 還是常常呢， 或是每次都發生呢?,4,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,8,0,13,我好像沒有說清楚，那我再說一次呦，您會覺得自己和十年前比起來，變的比較難記得最近發生的事嗎?像是最近的旅遊行程，或近期的新聞內容之類的。,3,0,100,125,100,2,0,0,0,0,1,0
0,恩，我瞭解了！有些人會記不太起來，所以我會依照回答決定要不要幫忙多提醒一下,8,0,4,恩，我瞭解了！人的確有時會記不太起來，所以我會依照回答決定要不要幫忙多提醒一下,end,0,100,125,100,2,0,0,0,0,1,0
0,沒有;不會,9,0,10,那麼您會覺得和十年前比起來，變得比較難記得今天是幾年幾月幾號，或今天是星期幾嗎?,3,0,100,115,100,2,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,9,0,1,原來如此，是不曾發生，或是有時候呢， 還是常常呢， 或是每次都發生呢?,2,0,100,125,100,2,0,0,0,0,1,0
0,NONE;,9,0,11,我好像沒有說清楚或聽清楚，那我再說一次呦,5,0,100,120,100,1,0,0,0,0,1,0
0,您會覺得和十年前相比，變得比較難記得跟別人約好的事嗎?,9,0,5,您會覺得和十年前相比，變得比較難記得跟別人約好的事嗎?,6,0,100,110,100,1,0,0,0,0,1,0
0,比方說，比較難記得有跟別人約見面這類的事。,9,0,6,比方說，比較難記得有跟別人約見面這類的事。,7,0,100,115,100,1,0,0,0,0,1,0
0,可以告訴我會還是不會,9,0,7,可以告訴我會還是不會,1,0,100,110,100,2,0,0,0,0,1,0
0,原來是這樣啊，那麼您會覺得和十年前比起來，變得比較難記得今天是幾年幾月幾號，或今天是星期幾嗎?,9,0,2,那麼您會覺得和十年前比起來，變得比較難記得今天是幾年幾月幾號，或今天是星期幾嗎?,3,0,100,115,100,2,0,0,0,0,1,0
0,沒有;不會,9,0,12,那我明白了，會這樣問是因為過去跟其他人相處的經驗，告訴我這些情況通常會一起發生,8,0,100,115,100,1,0,0,0,0,1,0
0,有;一定會;會;真的變很差;會有一點點;會會會會會;欸會餒;欸會;有會;好像會;是的;是;,9,0,3,"原來如此，那這種情況很常發生嗎，是不曾發生,或是有時候呢， 還是常常呢， 或是每次都發生呢?",4,0,100,115,100,2,0,0,0,0,1,0
0,NONE;,9,0,13,我好像沒有說清楚，那我再說一次呦，您會覺得和十年前比起來，變得比較難記得今天是幾年幾月幾號，或今天是星期幾嗎?,3,0,100,125,100,2,0,0,0,0,1,0
