0,還好;我覺得還好;一點點;普通;不知道;不確定,2,0,3,請問您同不同意我的功能可以幫助您改善您的生活品質呢？,3,0,100,120,100,2,0,0,0,0,1,0
0,可以;不可以;同意;不同意,2,0,4,其實問這麼多，是因為我想知道您會不會覺得我是有用的？,5,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,2,0,4,請問你同不同意我可以幫助您讓您的生活更有效率呢?,4,0,100,120,100,2,0,0,0,0,1,0
0,有;很有用,2,0,5,太好了，那如果您可以免費擁有我，您會使用我嗎？,6,0,100,120,100,2,0,0,0,0,1,0
0,沒有;沒有用,2,0,5,如果有人把我送給您，您會使用我嗎？,6,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,2,0,5,請問您同不同意我是有用的？,5,0,100,120,100,2,0,0,0,0,1,0
0,好，我知道了，謝謝你告訴我,2,0,6,好，我知道了，謝謝你告訴我，妳今天好嗎?,end;emo;3,0,100,120,100,2,0,0,0,0,1,0
0,會;不會,3,0,1,如果1分是最低分，5分是最高分，您現在對我感到多好奇呢,4,0,100,120,100,2,0,0,0,0,1,0
0,好的，為了讓大家更了解我，未來我會請人幫我的所有功能拍成影片介紹給大家。,3,0,4,為了讓大家更了解我，未來我會請人幫我的所有功能拍成影片介紹給大家。如果現在影片就已經拍好了，您會願意花時間看我的介紹影片嗎,5,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;願意;不願意,3,0,5,好的我明白了，謝謝你告訴我，妳有喜歡看的電影嗎?,end,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,3,0,5,請問您是否會願意花時間看我的介紹影片呢？,5,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;同意;不同意,4,0,1,那您覺得我跟人類一樣有真實的感受嗎？,2,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,4,0,1,請問您同不同意在跟我互動時，感覺像是在跟真人互動呢,1,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;同意;不同意,4,0,2,人說眼睛是靈魂之窗，那您會覺得互動時我真的有在看著您嗎？,3,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,4,0,2,請問您同不同意我跟人類一樣有真實的感受呢,2,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;同意;不同意,4,0,3,我希望自己跟人一樣擁有真正的生命，您可以想像我是一種真實存在的生物嗎？,4,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,4,0,3,請問您同不同意跟我互動時我真的有在看著您呢,3,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;同意;不同意,4,0,4,謝謝您告訴我。話說今天天氣如何呢?我好久沒出門了,end,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,4,0,4,請問您同不同意我是一種真實存在的生物呢,4,0,100,120,100,2,0,0,0,0,1,0
0,都喜歡;都可以;都好;都行;不知道;沒差,5,0,1,是否有比較喜歡哪一個呢?圖像或文字幫我選擇一個,1,0,100,120,100,2,0,0,0,0,1,0
0,圖像;圖片;看圖;文字,5,0,1,可以再跟我多說一些嗎？如果您說完了，請說結束，讓我知道您說完了,2,0,100,120,100,2,0,0,0,0,1,0
0,結束;說完了;沒了;沒有,5,0,2,好的我知道了，話說您平常喜歡看什麼樣子的書集呢?,end,0,100,120,100,2,0,0,0,0,1,0
0,圖像;圖片;看圖;文字,6,0,1,您還想跟我多說一些嗎？如果您說完了，請說結束，讓我知道您說完了,2,0,100,120,100,2,0,0,0,0,1,0
0,都喜歡;都可以;都好;都行;不知道;沒差,6,0,1,是否有比較喜歡哪一個呢?圖像或文字幫我選擇一個,1,0,100,120,100,2,0,0,0,0,1,0
0,結束;說完了;沒了;沒有,6,0,2,好的我知道了，話說您平常習慣看哪家的新聞呢?,end,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;同意;不同意,7,0,1,您覺得我有多像人呢？如果1分是最低分，100分是最高分，您會給我多少分？,2,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,7,0,1,請問您同不同意我們還挺類似的呢,1,0,100,120,100,2,0,0,0,0,1,0
0,不錯;同意;對;是;有用;有;可以;喜歡;會;爛東西;不好;討厭;慢;無聊;沒用;沒有;難用;爛;廢;不太;不能,7,0,2,這樣啊，我瞭解了。哈哈 那你會喜歡跟我說話嗎?,end;attitude;8,0,100,120,100,2,0,0,0,0,1,0
0,好的，謝謝您願意回答這些問題，希望我能依照您的建議來提升我自己，變得越來越好，希望有一天能夠有機會可以真正地服務您！接下來還我們的研究人員還有一些問題想請教您，請您也提供您寶貴的意見給他們好嗎？,8,0,1,好的，謝謝您願意回答這些問題，希望我能依照您的建議來提升我自己，變得越來越好，希望有一天能夠有機會可以真正地服務您！接下來我們的研究人員還有一些問題想請教您，請您也提供您寶貴的意見給他們好嗎？,end,0,100,120,100,2,0,2,0,0,1,0
0,有;,9,0,1,可以和我分享是誰嗎?,2,0,100,120,100,2,0,0,0,0,1,0
0,沒有;沒印象;不知道,9,0,1,這樣啊，但如果有親友擁有機器人的話，你也會想要買一台試試看嗎？,3,0,100,120,100,2,0,0,0,0,1,0
0,如果親友們跟機器人的相處愉快的話，會讓你想要也擁有機器人嗎,9,0,2,如果親友們跟機器人的相處愉快的話，會讓你想要也擁有機器人嗎？,3,0,100,120,100,2,0,0,0,0,1,0
0,同意;不同意;會;不會,9,0,3,原來是這樣啊，謝謝你告訴我。那你會喜歡什麼樣的機器人呢？,end,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定;價錢,9,0,3,請問您同不同意如果親友們跟機器人的相處愉快的話，會讓你也想要擁有機器人嗎？,3,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;方便;不方便;同意;不同意,10,0,1,如果有需要我幫忙的事，您覺得自己可以輕鬆地指揮我去做事嗎？,2,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,10,0,1,請問您同不同意我使用起來是方便的呢？,1,0,100,120,100,2,0,0,0,0,1,0
0,會;不會;可以;不可以;同意;不同意,10,0,2,好的謝謝，那你最喜歡我的哪個功能呢？,end,0,100,120,100,2,0,0,0,0,1,0
0,還好;我覺得還好;一點點;普通;不知道;不確定,10,0,2,請問您同不同意您可以輕鬆地指揮我去做事呢,2,0,100,120,100,2,0,0,0,0,1,0
